product_id,product_name,product_unit,product_price,supplier_id,category_id,supplier_name,supplier_contact,supplier_address,supplier_city,supplier_postal_code,supplier_country,supplier_phone,category_name,category_description,od_id,order_id,product_quantity,customer_id,employee_id,order_date,shipper_id,customer_name,customer_contact,customer_address,customer_city,customer_postal_code,customer_country,employee_last_name,employee_first_name,employee_birthdate,employee_photo,employee_notes,shipper_name,shipper_phone
51,"Manjimup Dried Apples","50 - 300 g pkgs.",53,24,7,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914",Produce,"Dried fruit and bean curd",5,10249,40,81,6,1996-07-05,1,"Tradicao Hipermercados","Anabela Domingues","Av. Ines de Castro, 414","Sao Paulo",05634-030,Brazil,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.","Speedy Express","(503) 555-9831"
20,"Sir Rodneys Marmalade","30 gift boxes",81,8,3,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",Confections,"Desserts, candies, and sweet breads",119,10292,20,81,1,1996-08-28,2,"Tradicao Hipermercados","Anabela Domingues","Av. Ines de Castro, 414","Sao Paulo",05634-030,Brazil,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","United Package","(503) 555-3199"
14,Tofu,"40 - 100 g pkgs.",23.25,6,7,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",Osaka,545,Japan,"(06) 431-7877",Produce,"Dried fruit and bean curd",4,10249,9,81,6,1996-07-05,1,"Tradicao Hipermercados","Anabela Domingues","Av. Ines de Castro, 414","Sao Paulo",05634-030,Brazil,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.","Speedy Express","(503) 555-9831"
76,Lakkalikoori,"500 ml",18,23,1,"Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956",Beverages,"Soft drinks, coffees, teas, beers, and ales",404,10399,35,83,8,1996-12-31,3,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.","Federal Shipping","(503) 555-9931"
77,"Original Frankfurter grune Sosse","12 boxes",13,12,2,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",405,10399,14,83,8,1996-12-31,3,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.","Federal Shipping","(503) 555-9931"
77,"Original Frankfurter grune Sosse","12 boxes",13,12,2,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",320,10367,7,83,7,1996-11-28,3,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.","Federal Shipping","(503) 555-9931"
71,Flotemysost,"10 - 500 g pkgs.",21.5,15,4,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,"Dairy Products",Cheeses,403,10399,30,83,8,1996-12-31,3,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.","Federal Shipping","(503) 555-9931"
68,"Scottish Longbreads","10 boxes x 8 pieces",12.5,8,3,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",Confections,"Desserts, candies, and sweet breads",402,10399,60,83,8,1996-12-31,3,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.","Federal Shipping","(503) 555-9931"
65,"Louisiana Fiery Hot Pepper Sauce","32 - 8 oz bottles",21.05,2,2,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934","New Orleans",70117,USA,"(100) 555-4822",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",319,10367,15,83,7,1996-11-28,3,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.","Federal Shipping","(503) 555-9931"
54,Tourtiere,"16 pies",7.45,25,6,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",Montreal,"H1J 1C3",Canada,"(514) 555-9022",Meat/Poultry,"Prepared meats",318,10367,18,83,7,1996-11-28,3,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.","Federal Shipping","(503) 555-9931"
34,"Sasquatch Ale","24 - 12 oz bottles",14,16,1,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",Bend,97101,USA,"(503) 555-9931",Beverages,"Soft drinks, coffees, teas, beers, and ales",317,10367,36,83,7,1996-11-28,3,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.","Federal Shipping","(503) 555-9931"
68,"Scottish Longbreads","10 boxes x 8 pieces",12.5,8,3,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",Confections,"Desserts, candies, and sweet breads",231,10334,10,84,8,1996-10-21,2,"Victuailles en stock","Mary Saveley","2, rue du Commerce",Lyon,69004,France,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.","United Package","(503) 555-3199"
52,"Filo Mix","16 - 2 kg boxes",7,24,5,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914",Grains/Cereals,"Breads, crackers, pasta, and cereal",230,10334,8,84,8,1996-10-21,2,"Victuailles en stock","Mary Saveley","2, rue du Commerce",Lyon,69004,France,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.","United Package","(503) 555-3199"
65,"Louisiana Fiery Hot Pepper Sauce","32 - 8 oz bottles",21.05,2,2,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934","New Orleans",70117,USA,"(100) 555-4822",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",11,10251,20,84,3,1996-07-08,1,"Victuailles en stock","Mary Saveley","2, rue du Commerce",Lyon,69004,France,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","Speedy Express","(503) 555-9831"
57,"Ravioli Angelo","24 - 250 g pkgs.",19.5,26,5,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",Salerno,84100,Italy,"(089) 6547665",Grains/Cereals,"Breads, crackers, pasta, and cereal",10,10251,15,84,3,1996-07-08,1,"Victuailles en stock","Mary Saveley","2, rue du Commerce",Lyon,69004,France,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","Speedy Express","(503) 555-9831"
22,"Gustafs Knackebrod","24 - 500 g pkgs.",21,9,5,"PB Knackebrod AB","Lars Peterson","Kaloadagatan 13",Goteborg,"S-345 67",Sweden,"031-987 65 43",Grains/Cereals,"Breads, crackers, pasta, and cereal",9,10251,6,84,3,1996-07-08,1,"Victuailles en stock","Mary Saveley","2, rue du Commerce",Lyon,69004,France,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","Speedy Express","(503) 555-9831"
72,"Mozzarella di Giovanni","24 - 200 g pkgs.",34.8,14,4,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323","Dairy Products",Cheeses,72,10274,7,85,6,1996-08-06,1,"Vins et alcools Chevalier","Paul Henriot","59 rue de lAbbaye",Reims,51100,France,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.","Speedy Express","(503) 555-9831"
71,Flotemysost,"10 - 500 g pkgs.",21.5,15,4,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,"Dairy Products",Cheeses,71,10274,20,85,6,1996-08-06,1,"Vins et alcools Chevalier","Paul Henriot","59 rue de lAbbaye",Reims,51100,France,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.","Speedy Express","(503) 555-9831"
56,"Gnocchi di nonna Alice","24 - 250 g pkgs.",38,26,5,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",Salerno,84100,Italy,"(089) 6547665",Grains/Cereals,"Breads, crackers, pasta, and cereal",129,10295,4,85,2,1996-09-02,2,"Vins et alcools Chevalier","Paul Henriot","59 rue de lAbbaye",Reims,51100,France,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.","United Package","(503) 555-3199"
69,Gudbrandsdalsost,"10 kg pkg.",36,15,4,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,"Dairy Products",Cheeses,289,10356,20,86,6,1996-11-18,2,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.","United Package","(503) 555-3199"
55,"Pate chinois","24 boxes x 2 pies",24,25,6,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",Montreal,"H1J 1C3",Canada,"(514) 555-9022",Meat/Poultry,"Prepared meats",288,10356,12,86,6,1996-11-18,2,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.","United Package","(503) 555-3199"
31,"Gorgonzola Telino","12 - 100 g pkgs",12.5,14,4,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323","Dairy Products",Cheeses,287,10356,30,86,6,1996-11-18,2,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.","United Package","(503) 555-3199"
23,Tunnbrod,"12 - 250 g pkgs.",9,9,5,"PB Knackebrod AB","Lars Peterson","Kaloadagatan 13",Goteborg,"S-345 67",Sweden,"031-987 65 43",Grains/Cereals,"Breads, crackers, pasta, and cereal",271,10348,25,86,4,1996-11-07,2,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.","United Package","(503) 555-3199"
1,Chais,"10 boxes x 20 bags",18,1,1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222",Beverages,"Soft drinks, coffees, teas, beers, and ales",270,10348,15,86,4,1996-11-07,2,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.","United Package","(503) 555-3199"
75,"Rhonbrau Klosterbier","24 - 0.5 l bottles",7.75,12,1,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Beverages,"Soft drinks, coffees, teas, beers, and ales",176,10312,10,86,2,1996-09-23,2,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.","United Package","(503) 555-3199"
56,"Gnocchi di nonna Alice","24 - 250 g pkgs.",38,26,5,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",Salerno,84100,Italy,"(089) 6547665",Grains/Cereals,"Breads, crackers, pasta, and cereal",144,10301,20,86,8,1996-09-09,2,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.","United Package","(503) 555-3199"
53,"Perth Pasties","48 pieces",32.8,24,6,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914",Meat/Poultry,"Prepared meats",175,10312,20,86,2,1996-09-23,2,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.","United Package","(503) 555-3199"
43,"Ipoh Coffee","16 - 500 g tins",46,20,1,"Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",Singapore,0512,Singapore,555-8787,Beverages,"Soft drinks, coffees, teas, beers, and ales",174,10312,24,86,2,1996-09-23,2,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.","United Package","(503) 555-3199"
40,"Boston Crab Meat","24 - 4 oz tins",18.4,19,8,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",Boston,02134,USA,"(617) 555-3267",Seafood,"Seaweed and fish",143,10301,10,86,8,1996-09-09,2,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.","United Package","(503) 555-3199"
28,"Rossle Sauerkraut","25 - 825 g cans",45.6,12,7,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Produce,"Dried fruit and bean curd",173,10312,4,86,2,1996-09-23,2,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.","United Package","(503) 555-3199"
14,Tofu,"40 - 100 g pkgs.",23.25,6,7,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",Osaka,545,Japan,"(06) 431-7877",Produce,"Dried fruit and bean curd",439,10412,20,87,8,1997-01-13,2,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.","United Package","(503) 555-3199"
71,Flotemysost,"10 - 500 g pkgs.",21.5,15,4,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,"Dairy Products",Cheeses,229,10333,40,87,5,1996-10-18,3,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.","Federal Shipping","(503) 555-9931"
21,"Sir Rodneys Scones","24 pkgs. x 4 pieces",10,8,3,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",Confections,"Desserts, candies, and sweet breads",228,10333,10,87,5,1996-10-18,3,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.","Federal Shipping","(503) 555-9931"
14,Tofu,"40 - 100 g pkgs.",23.25,6,7,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",Osaka,545,Japan,"(06) 431-7877",Produce,"Dried fruit and bean curd",227,10333,10,87,5,1996-10-18,3,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.","Federal Shipping","(503) 555-9931"
71,Flotemysost,"10 - 500 g pkgs.",21.5,15,4,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,"Dairy Products",Cheeses,191,10320,30,87,5,1996-10-03,3,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.","Federal Shipping","(503) 555-9931"
43,"Ipoh Coffee","16 - 500 g tins",46,20,1,"Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",Singapore,0512,Singapore,555-8787,Beverages,"Soft drinks, coffees, teas, beers, and ales",61,10270,25,87,1,1996-08-01,1,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","Speedy Express","(503) 555-9831"
36,"Inlagd Sill","24 - 250 g jars",19,17,8,"Svensk Sjofoda AB","Michael Bjorn","Brovallavagen 231",Stockholm,"S-123 45",Sweden,"08-123 45 67",Seafood,"Seaweed and fish",60,10270,30,87,1,1996-08-01,1,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","Speedy Express","(503) 555-9831"
12,"Queso Manchego La Pastora","10 - 500 g pkgs.",38,5,4,"Cooperativa de Quesos Las Cabras","Antonio del Valle Saavedra","Calle del Rosal 4",Oviedo,33007,Spain,"(98) 598 76 54","Dairy Products",Cheeses,52,10266,12,87,3,1996-07-26,3,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","Federal Shipping","(503) 555-9931"
13,Konbu,"2 kg box",6,6,8,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",Osaka,545,Japan,"(06) 431-7877",Seafood,"Seaweed and fish",461,10420,2,88,3,1997-01-21,1,"Wellington Importadora","Paula Parente","Rua do Mercado, 12",Resende,08737-363,Brazil,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","Speedy Express","(503) 555-9831"
9,"Mishi Kobe Niku","18 - 500 g pkgs.",97,4,6,"Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",Tokyo,100,Japan,"(03) 3555-5011",Meat/Poultry,"Prepared meats",460,10420,20,88,3,1997-01-21,1,"Wellington Importadora","Paula Parente","Rua do Mercado, 12",Resende,08737-363,Brazil,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","Speedy Express","(503) 555-9831"
77,"Original Frankfurter grune Sosse","12 boxes",13,12,2,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",26,10256,12,88,3,1996-07-15,2,"Wellington Importadora","Paula Parente","Rua do Mercado, 12",Resende,08737-363,Brazil,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","United Package","(503) 555-3199"
53,"Perth Pasties","48 pieces",32.8,24,6,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914",Meat/Poultry,"Prepared meats",25,10256,15,88,3,1996-07-15,2,"Wellington Importadora","Paula Parente","Rua do Mercado, 12",Resende,08737-363,Brazil,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","United Package","(503) 555-3199"
8,"Northwoods Cranberry Sauce","12 - 12 oz jars",40,3,2,"Grandma Kellys Homestead","Regina Murphy","707 Oxford Rd.","Ann Arbor",48104,USA,"(313) 555-5735",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",260,10344,70,89,4,1996-11-01,2,"White Clover Markets","Karl Jablonski","305 - 14th Ave. S. Suite 3B",Seattle,98128,USA,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.","United Package","(503) 555-3199"
4,"Chef Antons Cajun Seasoning","48 - 6 oz jars",22,2,2,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934","New Orleans",70117,USA,"(100) 555-4822",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",259,10344,35,89,4,1996-11-01,2,"White Clover Markets","Karl Jablonski","305 - 14th Ave. S. Suite 3B",Seattle,98128,USA,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.","United Package","(503) 555-3199"
72,"Mozzarella di Giovanni","24 - 200 g pkgs.",34.8,14,4,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323","Dairy Products",Cheeses,59,10269,20,89,5,1996-07-31,1,"White Clover Markets","Karl Jablonski","305 - 14th Ave. S. Suite 3B",Seattle,98128,USA,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.","Speedy Express","(503) 555-9831"
33,Geitost,"500 g",2.5,15,4,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,"Dairy Products",Cheeses,58,10269,60,89,5,1996-07-31,1,"White Clover Markets","Karl Jablonski","305 - 14th Ave. S. Suite 3B",Seattle,98128,USA,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.","Speedy Express","(503) 555-9831"
